Coder Name,Year,Category,Catalogue Number,Title,Advertiser,Product,Company,Country,Prize Description,Prize code,Video Name,Link to Asset,ID,Character ID,Asset Name,Character Name,Character Description,Character Prominence,Age,Age Specify,Character Sex,Character Gender,LGBTQ+,Animated Character,Animated Character - Specify,Race,Race Specify,Physical Disability,Cognitive Disability,Communication Disability,Activity,Tech,Setting,Vehicle,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Location,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom/School,Other Setting,Other Setting Specify,Sexually Revealing Clothing,State of Nudity,State of Nudity Specify,Shown as Body Part,Verbally Sexual Objectification,Intelligence,Funny,Occupation Shown,Occupation,Leader,Authority,Body Type,Entry Type,Body Type Other,Disordered/Restrictive Eating,Self Injury,Negative Talk,Body Modification,Visual Shame,Verbal Shame,Sizeist slurs,Punchline,Denied Personal Opportunities,Denied Professional Opportunities,Other Prejudice,Other Prejudice Specify,Lazy,Slow,Stupid,Loser,Inactive,Poorly dressed,Character Funny,Jolly,Clumsy,Alone,Comic Relief,Sidekick,Mamma Hen,Nympho,Fat to Fit Stereotype,Inspiration porn,view_video,vatic_link,file_name,char_montage
,2010.0,B01,B01/253,RETURN TO THE DOGHOUSE,JCPENNEY,JEWELLERY,SAATCHI & SAATCHI New York,USA,Bronze Lion,1.0,2010_Film_B01_253_RETURN TO THE DOGHOUSE_140897,,140897.0,8.0,,,,,5.0,,,,,,,1.0,,,,,6.0,0.0,9.0,10.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_B01_253_RETURN TO THE DOGHOUSE_140897.mp4,
,2010.0,B01,B01/253,RETURN TO THE DOGHOUSE,JCPENNEY,JEWELLERY,SAATCHI & SAATCHI New York,USA,Bronze Lion,1.0,2010_Film_B01_253_RETURN TO THE DOGHOUSE_140897,,140897.0,9.0,,,,,7.0,,,,,,,1.0,,,,,5.0,0.0,9.0,10.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_B01_253_RETURN TO THE DOGHOUSE_140897.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,0.0,,,,,7.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,1.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,3.0,,,,,5.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,4.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,5.0,,,,,4.0,,,,,,,3.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,6.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2010.0,A23,A23/101,PROMISE LAND,DIRECTV,SATELLITE TV,DEUTSCH Los Angeles,USA,Bronze Lion Campaign,1.0,2010_Film_A23_101_PROMISE LAND_140044,,140044.0,7.0,,,,,7.0,,,,,,,1.0,,,,,6.0,0.0,8.0,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_101_PROMISE LAND_140044.mp4,
,2009.0,A20,A20/038,DISARMING BRITAIN: HANDGUNS,CHANNEL 4/4CREATIVE,ON AIR PROMOTION,4creative London,UNITED KINGDOM,Silver Lion,1.0,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103,,82103.0,0.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103.mp4,
,2009.0,A20,A20/038,DISARMING BRITAIN: HANDGUNS,CHANNEL 4/4CREATIVE,ON AIR PROMOTION,4creative London,UNITED KINGDOM,Silver Lion,1.0,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103,,82103.0,10.0,,,,,7.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103.mp4,
,2009.0,A20,A20/038,DISARMING BRITAIN: HANDGUNS,CHANNEL 4/4CREATIVE,ON AIR PROMOTION,4creative London,UNITED KINGDOM,Silver Lion,1.0,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103,,82103.0,7.0,,,,,1.0,,,,,,,6.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103.mp4,
,2009.0,A20,A20/038,DISARMING BRITAIN: HANDGUNS,CHANNEL 4/4CREATIVE,ON AIR PROMOTION,4creative London,UNITED KINGDOM,Silver Lion,1.0,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103,,82103.0,8.0,,,,,7.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103.mp4,
,2009.0,A20,A20/038,DISARMING BRITAIN: HANDGUNS,CHANNEL 4/4CREATIVE,ON AIR PROMOTION,4creative London,UNITED KINGDOM,Silver Lion,1.0,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103,,82103.0,9.0,,,,,3.0,,,,,,,1.0,,,,,6.0,0.0,6.0,10.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009_Film_A20_038_DISARMING BRITAIN: HANDGUNS_82103.mp4,
,2010.0,A04,A04/119,ARCTIC SUN,PEPSICO,TROPICANA ORANGE JUICE,BBDO CANADA Toronto,CANADA,Gold Lion,1.0,2010_Film_A04_119_ARCTIC SUN_140274,,140274.0,10.0,,,,,5.0,,,,,,,4.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A04_119_ARCTIC SUN_140274.mp4,
,2010.0,A04,A04/119,ARCTIC SUN,PEPSICO,TROPICANA ORANGE JUICE,BBDO CANADA Toronto,CANADA,Gold Lion,1.0,2010_Film_A04_119_ARCTIC SUN_140274,,140274.0,17.0,,,,,8.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A04_119_ARCTIC SUN_140274.mp4,
,2010.0,A04,A04/119,ARCTIC SUN,PEPSICO,TROPICANA ORANGE JUICE,BBDO CANADA Toronto,CANADA,Gold Lion,1.0,2010_Film_A04_119_ARCTIC SUN_140274,,140274.0,7.0,,,,,8.0,,,,,,,4.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A04_119_ARCTIC SUN_140274.mp4,
,2010.0,A04,A04/119,ARCTIC SUN,PEPSICO,TROPICANA ORANGE JUICE,BBDO CANADA Toronto,CANADA,Gold Lion,1.0,2010_Film_A04_119_ARCTIC SUN_140274,,140274.0,8.0,,,,,1.0,,,,,,,4.0,,,,,7.0,0.0,10.0,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A04_119_ARCTIC SUN_140274.mp4,
,2010.0,A23,A23/091,FANTASTIC JOURNEY,VIRGIN MEDIA,VIRGIN MOBILE,RAINEY KELLY CAMPBELL ROALFE/Y&R London,UNITED KINGDOM,Bronze Lion,1.0,2010_Film_A23_091_FANTASTIC JOURNEY_139903,,139903.0,0.0,,,,,4.0,,,,,,,1.0,,,,,6.0,2.0,other-subway car,10.0,,,,,,,,,,,,other-subway car,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_091_FANTASTIC JOURNEY_139903.mp4,
,2010.0,A23,A23/091,FANTASTIC JOURNEY,VIRGIN MEDIA,VIRGIN MOBILE,RAINEY KELLY CAMPBELL ROALFE/Y&R London,UNITED KINGDOM,Bronze Lion,1.0,2010_Film_A23_091_FANTASTIC JOURNEY_139903,,139903.0,1.0,,,,,5.0,,,,,,,1.0,,,,,other- writing,10.0,other- subway car,10.0,,,,,,,,,,,,other-subway car,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_091_FANTASTIC JOURNEY_139903.mp4,
,2010.0,A23,A23/091,FANTASTIC JOURNEY,VIRGIN MEDIA,VIRGIN MOBILE,RAINEY KELLY CAMPBELL ROALFE/Y&R London,UNITED KINGDOM,Bronze Lion,1.0,2010_Film_A23_091_FANTASTIC JOURNEY_139903,,139903.0,2.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,other- subway car,10.0,,,,,,,,,,,,other-subway car,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_091_FANTASTIC JOURNEY_139903.mp4,
,2010.0,A23,A23/091,FANTASTIC JOURNEY,VIRGIN MEDIA,VIRGIN MOBILE,RAINEY KELLY CAMPBELL ROALFE/Y&R London,UNITED KINGDOM,Bronze Lion,1.0,2010_Film_A23_091_FANTASTIC JOURNEY_139903,,139903.0,3.0,,,,,4.0,,,,,,,1.0,,,,,6.0,0.0,other- subway car,10.0,,,,,,,,,,,,other-subway car,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_091_FANTASTIC JOURNEY_139903.mp4,
,2010.0,A23,A23/091,FANTASTIC JOURNEY,VIRGIN MEDIA,VIRGIN MOBILE,RAINEY KELLY CAMPBELL ROALFE/Y&R London,UNITED KINGDOM,Bronze Lion,1.0,2010_Film_A23_091_FANTASTIC JOURNEY_139903,,139903.0,4.0,,,,,4.0,,,,,,,3.0,,,,,6.0,0.0,other- subway car,10.0,,,,,,,,,,,,other-subway car,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010_Film_A23_091_FANTASTIC JOURNEY_139903.mp4,
,2007.0,A04,A04,PINBALL,PEPSI,PEPSI,BBDO NEW YORK,USA,,0.0,2007_Film_A04_PINBALL_31832,,31832.0,2.0,,,,,4.0,,,,,,,1.0,,,,,other,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007_Film_A04_PINBALL_31832.mp4,
,2015.0,A17,A17/109,DESIGNING FOR NAOMI WATTS,PRUDENTIAL FINANCIAL,FINANCIAL SERVICES,DROGA5 New York,USA,,0.0,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792,,573792.0,0.0,,,,,8.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792.mp4,
,2015.0,A17,A17/109,DESIGNING FOR NAOMI WATTS,PRUDENTIAL FINANCIAL,FINANCIAL SERVICES,DROGA5 New York,USA,,0.0,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792,,573792.0,1.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792.mp4,
,2015.0,A17,A17/109,DESIGNING FOR NAOMI WATTS,PRUDENTIAL FINANCIAL,FINANCIAL SERVICES,DROGA5 New York,USA,,0.0,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792,,573792.0,2.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,2.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792.mp4,
,2015.0,A17,A17/109,DESIGNING FOR NAOMI WATTS,PRUDENTIAL FINANCIAL,FINANCIAL SERVICES,DROGA5 New York,USA,,0.0,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792,,573792.0,3.0,,,,,5.0,,,,,,,1.0,,,,,5.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A17_109_DESIGNING FOR NAOMI WATTS_573792.mp4,
,2015.0,A19,A19/113,GRADS,GOOGLE,SEARCH,GOOGLE New York,USA,,0.0,2015_Film_A19_113_GRADS_573830,,573830.0,18.0,,,,,3.0,,,,,,,3.0,,,,,2.0,0.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A19_113_GRADS_573830.mp4,
,2015.0,A19,A19/113,GRADS,GOOGLE,SEARCH,GOOGLE New York,USA,,0.0,2015_Film_A19_113_GRADS_573830,,573830.0,19.0,,,,,5.0,,,,,,,3.0,,,,,2.0,0.0,3.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A19_113_GRADS_573830.mp4,
,2015.0,A19,A19/113,GRADS,GOOGLE,SEARCH,GOOGLE New York,USA,,0.0,2015_Film_A19_113_GRADS_573830,,573830.0,21.0,,,,,2.0,,,,,,,1.0,,,,,2.0,0.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A19_113_GRADS_573830.mp4,
,2015.0,A19,A19/113,GRADS,GOOGLE,SEARCH,GOOGLE New York,USA,,0.0,2015_Film_A19_113_GRADS_573830,,573830.0,42.0,,,,,3.0,,,,,,,1.0,,,,,7.0,0.0,12.0,10.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A19_113_GRADS_573830.mp4,
,2015.0,A19,A19/113,GRADS,GOOGLE,SEARCH,GOOGLE New York,USA,,0.0,2015_Film_A19_113_GRADS_573830,,573830.0,8.0,,,,,3.0,,,,,,,1.0,,,,,7.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Film_A19_113_GRADS_573830.mp4,
,2012.0,A24,A24/075,PAINT THE TOWN,NIKE,GLOBAL NIKE BASKETBALL,WIEDEN+KENNEDY Portland,USA,,0.0,2012_Film_A24_075_PAINT THE TOWN_408706,,408706.0,0.0,,,,,5.0,,,,,,,3.0,,,,,6.0,0.0,5.0,1.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A24_075_PAINT THE TOWN_408706.mp4,
,2012.0,A03,A03/088,POMMEL HORSE,HEINEKEN,DOS EQUIS,EURO RSCG NEW YORK,USA,Silver Lion Campaign,1.0,2012_Film_A03_088_POMMEL HORSE_408936,,408936.0,0.0,,,,,10.0,,,,,,,9.0,,,,,6.0,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A03_088_POMMEL HORSE_408936.mp4,
,2012.0,A03,A03/089,SWORD FIGHT,HEINEKEN,DOS EQUIS,EURO RSCG NEW YORK,USA,Silver Lion Campaign,1.0,2012_Film_A03_089_SWORD FIGHT_408940,,408940.0,0.0,,,,,10.0,,,,,,,9.0,,,,,6.0,0.0,7.0,10.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A03_089_SWORD FIGHT_408940.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,0.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,1.0,,,,,1.0,,,,,,,9.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,10.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,2.0,,,,,1.0,,,,,,,3.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,3.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,8.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2012.0,A28,A28/095,THE ANSWER IS PLAIN,CANCER RESEARCH UK,CANCER RESEARCH,ABBOTT MEAD VICKERS BBDO London,UNITED KINGDOM,,0.0,2012_Film_A28_095_THE ANSWER IS PLAIN_409041,,409041.0,9.0,,,,,1.0,,,,,,,1.0,,,,,7.0,0.0,"21, classroom",10.0,,,,,,,,,,,,"21, classroom",,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012_Film_A28_095_THE ANSWER IS PLAIN_409041.mp4,
,2013.0,A04,A04/087,PALS,ROBINSONS,ROBINSONS ORANGE SQUASH,BBH London,UNITED KINGDOM,Silver Lion,1.0,2013_Film_A04_087_PALS_459839,,459839.0,0.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A04_087_PALS_459839.mp4,
,2013.0,A04,A04/087,PALS,ROBINSONS,ROBINSONS ORANGE SQUASH,BBH London,UNITED KINGDOM,Silver Lion,1.0,2013_Film_A04_087_PALS_459839,,459839.0,1.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A04_087_PALS_459839.mp4,
,2013.0,A04,A04/087,PALS,ROBINSONS,ROBINSONS ORANGE SQUASH,BBH London,UNITED KINGDOM,Silver Lion,1.0,2013_Film_A04_087_PALS_459839,,459839.0,2.0,,,,,1.0,,,,,,,1.0,,,,,6.0,0.0,5.0,10.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013_Film_A04_087_PALS_459839.mp4,
