Coder,AssetName,Brand,LeadCountry,Yearproduced,yearAired,Segment,CharacterName,CharacterDescription,Q1.PROMINENCE,Q2.AGE,Q2a.AgeOtherSpecify,Q3.SEX,Q4.GENDER,Q5.LGBTQ,Q6.ANIMATED,Q6a.AnimatedOtherSpecify,Q7.RACEETHNICITY,Q7a.RaceEthnicityOtherSpecify,Q8.PHYSICALDISABILITY,Q9.COGNITIVEDISABILITY,Q10.COMMUNICATIONDISABILITY,Q11a.SHOPPING,Q11b.DRIVING,Q11c.CLEANING,Q11d.COOKING,Q11e.WORKING,Q11f.SOCIALIZING,Q11g.NOTHING,Q11h.EATINGDRINKING,Q11i.EXERCISING,Q11j.ACTIVITYOTHER,Q11j.ActivityOtherSpecify,Q12a.KITCHEN,Q12b.OFFICE,Q12c.CAR,Q12d.STORE,Q12e.OUTDOORS,Q12f.LIVINGROOM,Q12g.RESTAURANTBAR,Q12h.GYM,Q12i.BEDROOM,Q12j.BATHROOM,Q12k.SPORTINGEVENT,Q12l.CLASSROOM,Q12m.LOCATIONOTHER,Q12m.LocationOtherSpecify,Q13.REVEALINGCLOTHING,Q14.NUDITY,Q14a.NudityOtherSpecify,Q15.VISUALLYOBJECTIFIED,Q16.VERBALLYOBJECTIFIED,Q17.INTELLIGENCE,Q18.HUMOR,Q19.OCCUPATION,Q20.LEADER,Q21.AUTHORITY,Q22.BODYTYPE,Q22a.BodyTypeOtherSpecify,Q23a.DISORDEREDEATING,Q23b.SELFINJURY,Q23c.NEGATIVETALK,Q23d.BODYMODIFICATION,Q24a.VISUALSHAME,Q24b.VERBALSHAME,Q24c.SIZEISTSLURS,Q24d.PUNCHLINE,Q24e.DENIEDPERSONALOPPORTUNITIES,Q24f.DENIEDPROFESSIONALOPPORTUNITIES,Q24g.OTHERPREJUDICE,Q24g.PrejudiceOtherSpecify,Q25a.LAZY,Q25b.PHYSICALLYSLOW,Q25c.STUPID,Q25d.LOSER,Q25e.INACTIVE,Q25f.POORLYDRESSED,Q25g.FUNNY,Q25h.JOLLY,Q25i.CLUMSY,Q25j.ALONE,Q26a.COMICRELIEF,Q26b.SIDEKICK,Q26c.MAMMAHEN,Q26d.NYMPHO,Q27.FATTOFIT,Q28.INSPOPORN
Melanie,Staying In,M&M's,UK,2016,2019,Confectionary,RED,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Staying In,M&M's,UK,2016,2019,Confectionary,Yellow,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Airplane,M&M's,USA,2012,2019,Confectionary,Red,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,airplane bathroom,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Cupboard,M&M's,USA,2016,2019,Confectionary,red,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,throwing food from cupboard,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Holes (:06),M&M's,USA,2019,2019,Confectionary,Red,red,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,I Spy (:06),M&M's,USA,2019,2019,Confectionary,Red,in chocolate,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,suspending in chocolate bar,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Injury Attorney (:15),M&M's,USA,2019,2019,Confectionary,Red,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,suspending in chocolate bar,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Mall Bunny,M&M's,USA,2017,2019,Confectionary,Red,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,getting arrested,0,0,0,0,0,0,0,0,0,0,0,0,1,mall center,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Devour,M&M's,Canada,2013,2018,Confectionary,brown M&M,mandm,1,10,animated candy,1,4,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Devour,M&M's,Canada,2013,2018,Confectionary,Red M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Moviephobia,M&M's,Canada,2014,2019,Confectionary,Red M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,1,0,1,watching a movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Moviephobia,M&M's,Canada,2014,2019,Confectionary,Yellow M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,1,0,1,watching a movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Excuse Me,M&M's,USA,2008,2019,Confectionary,Red M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,walking across aisle during movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Excuse Me,M&M's,USA,2008,2019,Confectionary,Yellow M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,walking across aisle during movie,0,0,0,0,0,0,0,0,0,0,0,0,1,movie theater,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,Red M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,0,0,0,1,fainting,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,Yellow M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,1,0,0,1,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,1,Sleigh,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Red M&M,mandm,1,10,animated candy,1,4,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Green M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Orange M&M,mandm,1,10,animated candy,1,4,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Brown M&M,mandm,1,10,animated candy,2,2,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Yellow M&M,mandm,1,10,animated candy,1,4,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,You & Me: Blue & Red,M&M's,USA,2017,2019,Confectionary,Blue M&M,mandm,1,10,animated candy,1,4,0,5,animated candy,10,animated candy,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0, ,0,0,0,0,0,0,0,10,animated candy, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Drama King,Snickers,India,2018,2018,Confectionary,Mahi,Coach,1,4, ,2,1,0,0, ,7, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Locker room,0,0, ,0,0,3,3,0,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,Man in gray, ,1,4, ,2,2,0,0, ,2, ,0,0,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Trailer,M&M's,USA,2013,2019,Confectionary,Prisoner,Blue vest,1,6, ,2,2,0,0, ,8, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Jail,0,0, ,0,0,0,0,0,0,0,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Gym,Snickers,India,2019,2019,Confectionary,Man on treadmill, ,1,4, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,1,2,0,0,0,5, ,0,0,0,0,1,0,0,1,0,0,0, ,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
Pamela,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Animated with four arms, ,1,2, ,2,2,0,4,3D talking creature with 4 arms,5, ,0,0,0,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0, ,0,0,3,3,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Pamela,Ronaldo - Confused Fan (:30),Snickers,Brazil,2018,2018,Confectionary,Man eating Snickers, ,1,5, ,2,1,0,0, ,8, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching sportts game on TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,1,3,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
Pamela,Game (:20),Snickers,Mexico,2019,2019,Confectionary,Juan,In drag,1,4, ,2,4,0,0, ,2, ,0,0,0,0,0,0,0,0,1,0,1,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,1,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
Pamela,Confession (:15),Snickers,USA,2018,2018,Confectionary,Man outside, ,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pamela,Confession (:30),Snickers,USA,2018,2018,Confectionary,Man outside, ,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Hannah,Rile,Skittles,N/A,2018,2018,Confectionary,Woman,Woman in pink jacket,1,7, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Making skittles,0,0,0,0,0,0,0,0,0,0,0,0,1,Basement,0,0, ,0,0,0,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Insurance Company (:10)",Snickers,Arabia,2018,2018,Confectionary,Man 2,Man who throws table,1,7, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,1,0,0,0,1,Throwing a table,0,1,0,0,0,0,1,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Insurance Company (:20)",Snickers,Arabia,2018,2018,Confectionary,Man 2,Man who throws table,1,7, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,1,0,0,0,1,Throwing a table,0,1,0,0,0,0,1,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Insurance Company (:30)",Snickers,Arabia,2018,2018,Confectionary,Man 2,Man who throws table,1,7, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,1,0,0,0,1,Throwing a table,0,1,0,0,0,0,1,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah,Juice Goose,Starburst,UK,2018,2018,Confectionary,Woman 2,Woman harvesting goose eggs,1,8, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,1,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenna,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Friend 2,Red cardigan,1,7, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,1,0,1,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jeremy Yoder,Again (:06),M&M's,USA,2018,2018,Confectionary,Danny Devito, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Talking to an M&M,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jeremy Yoder,Again (:15),M&M's,USA,2018,2018,Confectionary,Danny Devito, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Talking to an M&M,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jeremy Yoder,Chocolate Pool,M&M's,USA,2018,2018,Confectionary,Danny Devito, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Bathing in Chocolate,0,0,0,0,0,0,0,0,0,0,0,0,1,Studio,0,0, ,0,0,0,2,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jeremy Yoder,Human (:15),M&M's,USA,2018,2018,Confectionary,Danny Devito, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jeremy Yoder,Human (:30),M&M's,USA,2018,2018,Confectionary,Danny Devito, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,4, ,0,0,0,0,0,1,0,1,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jeremy Yoder,What are Caramel M&M's Worth to you?,M&M's,USA,2018,2018,Confectionary,Woman 1, ,1,5, ,1,4,0,0, ,1, ,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanie,Mall Bunny,M&M's,USA,2017,2019,Confectionary,Mall Cop,tall,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Mall center,0,0, ,0,0,0,0,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanie,Faint 2.0,M&M's,USA,2017,2019,Confectionary,Santa,red suit,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,1,fainting,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pamela,Boost The Rainbow,Skittles,China,2019,2019,Confectionary,Man at desk, ,1,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,1,1,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Harmonize the rainbow,Skittles,China,2019,2020,Confectionary,Bald man, ,1,5, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,1,Pool of skittles,0,0, ,0,0,3,2,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Woman wearing necklace, ,1,7, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Playing game,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Woman wearing glasses, ,1,7, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Playing game,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Woman wearing headwrap, ,1,5, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Playing game,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:15),Snickers,UK,2018,2018,Confectionary,Elton John, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Singing,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:15),Snickers,UK,2018,2018,Confectionary,Man wearing plaid and hat, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:15),Snickers,UK,2018,2018,Confectionary,Boogie,Rapper,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Rapping,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,2,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:20),Snickers,UK,2018,2018,Confectionary,Man wearing plaid and hat, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:20),Snickers,UK,2018,2018,Confectionary,Elton John, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Singing,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:20),Snickers,UK,2018,2018,Confectionary,Girl with bright red hair, ,1,4, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:20),Snickers,UK,2018,2018,Confectionary,Boogie, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Rapping,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,2,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:30),Snickers,UK,2018,2018,Confectionary,Girl with bright red hair, ,1,4, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:30),Snickers,UK,2018,2018,Confectionary,Grizzle, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Rapping,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:30),Snickers,UK,2018,2018,Confectionary,Elton John, ,1,8, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Singing,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:30),Snickers,UK,2018,2018,Confectionary,Man wearing plaid and hat, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Rap Battle (:30),Snickers,UK,2018,2018,Confectionary,Boogie, ,1,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Rapping,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,2,3,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Drama King,Snickers,India,2018,2018,Confectionary,Man laughing, ,1,4, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Locker room,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Drama King,Snickers,India,2018,2018,Confectionary,Man sitting, ,1,4, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Locker room,0,0, ,0,0,3,3,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Grab a Snickers and Win a Chance to meet Dhoni.,Snickers,India,2019,2019,Confectionary,Dhoni, ,1,5, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Indoors (studio),0,0, ,0,0,3,0,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Gym,Snickers,India,2019,2019,Confectionary,Man in tank recording, ,1,5, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Recording video on phone,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,3,3,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,Man eating Snickers, ,1,6, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,1,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0, ,0,0,1,3,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,News Debate,Snickers,India,2019,2019,Confectionary,Reporter, ,1,6, ,2,2,0,0, ,7, ,0,0,0,0,0,0,0,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom set,0,0, ,0,0,3,3,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
